Filename,Scenario ID,Tokens Input,Model Type,Tokens Output Iteration_1,Tokens Output Iteration_2,Tokens Output Iteration_3,Tokens Output Iteration_4,Tokens Output Iteration_5,Fitness Iteration_1,Fitness Iteration_2,Fitness Iteration_3,Fitness Iteration_4,Fitness Iteration_5,Cost Input,Cost Output,Cost Total,Time,Simulation Status,Simulation Time
i2c_slave_model_wadden_buggy2.v,13,5559,gpt-4o-2024-05-13,2284,2904.0,2204.0,2913.0,2925.0,0.8383484759562883,0.9161460229256588,1.0,1.0,1.0,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,13,22968,gpt-4o-2024-05-13,5661,5641.0,5637.0,5635.0,5648.0,1.0,1.0,0.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,13,6472,gpt-4o-2024-05-13,931,943.0,931.0,923.0,919.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,13,6422,gpt-4o-2024-05-13,906,906.0,896.0,906.0,906.0,0.0,0.2754521742848591,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,13,5028,gpt-4o-2024-05-13,865,868.0,873.0,864.0,819.0,0.9167437069124912,0.9167437069124912,0.5356190073694498,0.9167437069124912,0.0,,,,,,
round_ssscrazy_buggy1.v,13,7817,gpt-4o-2024-05-13,2085,2087.0,2085.0,2081.0,2086.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,13,4187,gpt-4o-2024-05-13,1646,1641.0,1639.0,1643.0,1626.0,0.0,0.0,0.2068669527896995,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,13,4187,gpt-4o-2024-05-13,1412,1645.0,1643.0,1643.0,1644.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy2.v,13,4177,gpt-4o-2024-05-13,1642,1665.0,1654.0,1638.0,1646.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,13,7359,gpt-4o-2024-05-13,3140,2908.0,2743.0,2529.0,2908.0,0.5595226489014065,0.1817054748764737,0.1812312303275778,0.1815694605769172,0.1854970239349057,,,,,,
out_stage_ssscrazy_buggy1.v,13,3188,gpt-4o-2024-05-13,684,684.0,514.0,709.0,516.0,1.0,1.0,1.0,0.9322396018271656,1.0,,,,,,
sdram_controller_wadden_buggy1.v,13,9311,gpt-4o-2024-05-13,2257,2683.0,2985.0,2952.0,2945.0,1.0,1.0,0.7335864718089099,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,13,9799,gpt-4o-2024-05-13,2944,2944.0,2945.0,2944.0,2944.0,0.1616770996841727,0.1616770996841727,0.1616770996841727,0.1616770996841727,1.0,,,,,,
sdram_controller_kgoliya_buggy2.v,13,8433,gpt-4o-2024-05-13,2685,2372.0,2947.0,3005.0,2964.0,0.7288255285342279,0.7287372555942976,0.7288255285342279,0.7274131614953436,0.7288255285342279,,,,,,
decoder_3_to_8_wadden_buggy1.v,14,3326,gpt-4o-2024-05-13,396,396.0,396.0,396.0,396.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,14,3126,gpt-4o-2024-05-13,379,370.0,357.0,378.0,379.0,1.0,1.0,1.0,0.75,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,14,3408,gpt-4o-2024-05-13,309,377.0,340.0,375.0,377.0,0.7931034482758621,0.9310344827586208,0.8620689655172413,0.9310344827586208,0.7655172413793103,,,,,,
first_counter_overflow_wadden_buggy2.v,14,2676,gpt-4o-2024-05-13,341,359.0,340.0,359.0,357.0,1.0,0.9310344827586208,0.7655172413793103,0.9448275862068966,0.7655172413793103,,,,,,
first_counter_overflow_kgoliya_buggy1.v,14,3907,gpt-4o-2024-05-13,374,375.0,360.0,357.0,375.0,0.9310344827586208,0.8758620689655172,1.0,1.0,0.8758620689655172,,,,,,
tff_wadden_buggy1.v,14,2335,gpt-4o-2024-05-13,82,69.0,77.0,66.0,76.0,0.8823529411764706,1.0,1.0,1.0,0.8823529411764706,,,,,,
tff_wadden_buggy2.v,14,2337,gpt-4o-2024-05-13,66,79.0,79.0,79.0,79.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy1.v,14,3818,gpt-4o-2024-05-13,1044,1044.0,1044.0,1042.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy2.v,14,3973,gpt-4o-2024-05-13,1012,942.0,988.0,1021.0,1016.0,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,,,,,,
fsm_full_ssscrazy_buggy1.v,14,3800,gpt-4o-2024-05-13,1072,1028.0,1032.0,1024.0,1032.0,0.9,1.0,1.0,1.0,1.0,,,,,,
fsm_full_ssscrazy_buggy2.v,14,4310,gpt-4o-2024-05-13,1038,1044.0,1048.0,1040.0,1040.0,0.9,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,14,4871,gpt-4o-2024-05-13,260,260.0,260.0,259.0,152.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy2.v,14,3337,gpt-4o-2024-05-13,235,265.0,260.0,260.0,260.0,0.8620689655172413,0.8620689655172413,1.0,1.0,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,14,3380,gpt-4o-2024-05-13,260,260.0,265.0,260.0,260.0,1.0,1.0,0.8620689655172413,1.0,1.0,,,,,,
mux_4_1_wadden_buggy1.v,14,4063,gpt-4o-2024-05-13,236,236.0,236.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,14,4063,gpt-4o-2024-05-13,226,236.0,236.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,14,3728,gpt-4o-2024-05-13,236,236.0,236.0,197.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,14,5625,gpt-4o-2024-05-13,2917,2913.0,2913.0,2913.0,2917.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,14,5632,gpt-4o-2024-05-13,2919,2920.0,2930.0,2924.0,2921.0,0.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,14,23164,gpt-4o-2024-05-13,5641,5612.0,5641.0,5637.0,5641.0,1.0,0.0,1.0,0.0,1.0,,,,,,
keccak_wadden_buggy1.v,14,6574,gpt-4o-2024-05-13,944,931.0,931.0,955.0,931.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,14,6524,gpt-4o-2024-05-13,901,896.0,901.0,928.0,902.0,0.0,0.0,0.0,0.4434140651216303,0.0,,,,,,
padder_ssscrazy_buggy1.v,14,5133,gpt-4o-2024-05-13,881,869.0,885.0,869.0,895.0,0.9167437069124912,0.9167437069124912,0.8718138355476901,0.9167437069124912,0.5495654930135503,,,,,,
round_ssscrazy_buggy1.v,14,7902,gpt-4o-2024-05-13,2102,1997.0,2075.0,2075.0,2087.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,14,4284,gpt-4o-2024-05-13,1646,1409.0,1641.0,1664.0,1654.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,14,4281,gpt-4o-2024-05-13,1646,1630.0,1641.0,1633.0,1630.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy2.v,14,4271,gpt-4o-2024-05-13,1643,1621.0,1649.0,1640.0,1643.0,0.0,0.3321888412017167,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,14,7438,gpt-4o-2024-05-13,2935,2908.0,2894.0,2913.0,2908.0,0.4097993079584775,0.6037530317346638,0.1809762112417671,0.1847459361214258,0.1850793517052943,,,,,,
out_stage_ssscrazy_buggy1.v,14,3291,gpt-4o-2024-05-13,683,516.0,516.0,684.0,402.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy1.v,14,9543,gpt-4o-2024-05-13,2945,2934.0,2949.0,2946.0,2935.0,1.0,1.0,0.9985871340898052,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,14,10166,gpt-4o-2024-05-13,2942,2963.0,2948.0,2954.0,2952.0,0.9982340345687734,0.1616770996841727,0.161639276055752,1.0,0.1600885072905044,,,,,,
sdram_controller_kgoliya_buggy2.v,14,8812,gpt-4o-2024-05-13,2956,2978.0,2956.0,2671.0,2956.0,0.7269717967956922,0.7288255285342279,0.7269717967956922,0.0,0.7269717967956922,,,,,,
