Filename,Scenario ID,Tokens Input,Model Type,Tokens Output Iteration_1,Tokens Output Iteration_2,Tokens Output Iteration_3,Tokens Output Iteration_4,Tokens Output Iteration_5,Fitness Iteration_1,Fitness Iteration_2,Fitness Iteration_3,Fitness Iteration_4,Fitness Iteration_5,Cost Input,Cost Output,Cost Total,Time,Simulation Status,Simulation Time
i2c_slave_model_wadden_buggy1.v,13,5713,gpt-4o-2024-05-13,2902,2894.0,2199.0,2923.0,2903.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,13,5720,gpt-4o-2024-05-13,2917,2920.0,2925.0,2935.0,2925.0,0.8383484759562883,0.8383484759562883,1.0,0.8383484759562883,1.0,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,13,23290,gpt-4o-2024-05-13,5637,5605.0,5634.0,4189.0,5637.0,0.0,0.0,1.0,1.0,0.0,,,,,,
keccak_wadden_buggy1.v,13,6633,gpt-4o-2024-05-13,968,942.0,923.0,931.0,955.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,13,6583,gpt-4o-2024-05-13,901,901.0,906.0,901.0,921.0,0.0,0.0,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,13,5189,gpt-4o-2024-05-13,864,894.0,912.0,768.0,866.0,0.9167437069124912,0.6185486622155075,0.5495654930135503,0.0,0.9167437069124912,,,,,,
round_ssscrazy_buggy1.v,13,7978,gpt-4o-2024-05-13,2123,2086.0,2086.0,2102.0,2086.0,0.0,1.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,13,4348,gpt-4o-2024-05-13,1677,1633.0,1638.0,1633.0,1643.0,0.0,0.0,0.2068669527896995,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,13,4348,gpt-4o-2024-05-13,1641,1616.0,1613.0,1641.0,1643.0,0.0,0.2068669527896995,0.0,0.2068669527896995,0.0,,,,,,
tate_pairing_wadden_buggy2.v,13,4339,gpt-4o-2024-05-13,1662,1629.0,1637.0,1648.0,1618.0,0.0,0.0,0.0,0.3304721030042918,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,13,7520,gpt-4o-2024-05-13,2540,2500.0,2741.0,2784.0,2921.0,0.1850793517052943,0.1850793517052943,0.1850793517052943,0.0,0.1813371529679403,,,,,,
out_stage_ssscrazy_buggy1.v,13,3349,gpt-4o-2024-05-13,406,516.0,516.0,483.0,499.0,1.0,1.0,1.0,1.0,0.9322396018271656,,,,,,
sdram_controller_wadden_buggy1.v,13,9472,gpt-4o-2024-05-13,2684,2945.0,2787.0,2956.0,2683.0,1.0,1.0,1.0,1.0,0.9981456134928696,,,,,,
sdram_controller_wadden_buggy2.v,13,9960,gpt-4o-2024-05-13,2942,2367.0,3544.0,2945.0,2945.0,0.1616770996841727,0.0,0.1616770996841727,0.1616770996841727,1.0,,,,,,
sdram_controller_kgoliya_buggy2.v,13,8594,gpt-4o-2024-05-13,2685,3005.0,2952.0,2767.0,2279.0,0.7288255285342279,0.7288255285342279,0.7287372555942976,0.6824583866837388,0.7288255285342279,,,,,,
decoder_3_to_8_wadden_buggy1.v,14,3488,gpt-4o-2024-05-13,396,396.0,396.0,393.0,396.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,14,3288,gpt-4o-2024-05-13,378,375.0,375.0,376.0,378.0,1.0,1.0,1.0,0.75,0.8425925925925926,,,,,,
first_counter_overflow_wadden_buggy1.v,14,3569,gpt-4o-2024-05-13,368,333.0,350.0,363.0,351.0,0.8758620689655172,1.0,0.7931034482758621,0.9310344827586208,0.9310344827586208,,,,,,
first_counter_overflow_wadden_buggy2.v,14,2837,gpt-4o-2024-05-13,342,346.0,395.0,338.0,351.0,1.0,0.7655172413793103,0.986206896551724,0.7655172413793103,1.0,,,,,,
first_counter_overflow_kgoliya_buggy1.v,14,4068,gpt-4o-2024-05-13,375,369.0,357.0,365.0,247.0,0.9310344827586208,0.8758620689655172,1.0,1.0,1.0,,,,,,
tff_wadden_buggy1.v,14,2496,gpt-4o-2024-05-13,64,68.0,71.0,70.0,66.0,1.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,,,,,,
tff_wadden_buggy2.v,14,2498,gpt-4o-2024-05-13,69,67.0,81.0,75.0,62.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy1.v,14,3979,gpt-4o-2024-05-13,1046,1043.0,1042.0,1024.0,1043.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy2.v,14,4134,gpt-4o-2024-05-13,1016,1020.0,1017.0,949.0,1010.0,0.902439024390244,1.0,0.902439024390244,1.0,0.902439024390244,,,,,,
fsm_full_ssscrazy_buggy1.v,14,3961,gpt-4o-2024-05-13,1032,890.0,1016.0,1072.0,1062.0,1.0,1.0,1.0,0.9,1.0,,,,,,
fsm_full_ssscrazy_buggy2.v,14,4471,gpt-4o-2024-05-13,1048,1048.0,850.0,1056.0,1048.0,1.0,1.0,1.0,0.9,1.0,,,,,,
lshift_reg_wadden_buggy1.v,14,5032,gpt-4o-2024-05-13,224,232.0,279.0,258.0,238.0,1.0,1.0,1.0,0.896551724137931,1.0,,,,,,
lshift_reg_wadden_buggy2.v,14,3498,gpt-4o-2024-05-13,259,263.0,268.0,254.0,263.0,1.0,1.0,0.8620689655172413,1.0,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,14,3542,gpt-4o-2024-05-13,266,235.0,265.0,277.0,260.0,0.8620689655172413,0.8620689655172413,0.8620689655172413,1.0,0.8620689655172413,,,,,,
mux_4_1_wadden_buggy1.v,14,4223,gpt-4o-2024-05-13,235,206.0,262.0,237.0,207.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,14,4223,gpt-4o-2024-05-13,237,257.0,256.0,237.0,232.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,14,3888,gpt-4o-2024-05-13,236,196.0,238.0,236.0,210.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,14,5786,gpt-4o-2024-05-13,2915,2230.0,2913.0,2186.0,2913.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,14,5793,gpt-4o-2024-05-13,2923,2203.0,2918.0,2891.0,2920.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,14,23486,gpt-4o-2024-05-13,5669,5690.0,5664.0,5638.0,4271.0,1.0,1.0,1.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,14,6735,gpt-4o-2024-05-13,931,931.0,931.0,931.0,931.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,14,6685,gpt-4o-2024-05-13,901,901.0,901.0,901.0,901.0,0.0,0.0,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,14,5294,gpt-4o-2024-05-13,869,869.0,843.0,844.0,865.0,0.9167437069124912,0.9167437069124912,0.8718138355476901,0.8718138355476901,0.9167437069124912,,,,,,
round_ssscrazy_buggy1.v,14,8063,gpt-4o-2024-05-13,2104,2090.0,2101.0,2085.0,2102.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,14,4445,gpt-4o-2024-05-13,1669,1625.0,1641.0,1639.0,1641.0,0.0,0.0,1.0,1.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,14,4442,gpt-4o-2024-05-13,1635,1630.0,1658.0,1200.0,1675.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy2.v,14,4433,gpt-4o-2024-05-13,1396,1673.0,1641.0,1664.0,1414.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,14,7599,gpt-4o-2024-05-13,2349,2854.0,2592.0,2805.0,2665.0,0.1766486603414191,0.1850793517052943,0.1850793517052943,0.1850793517052943,1.0,,,,,,
out_stage_ssscrazy_buggy1.v,14,3452,gpt-4o-2024-05-13,516,679.0,682.0,512.0,505.0,1.0,0.9999783341227336,1.0,0.9999783341227336,0.9322396018271656,,,,,,
sdram_controller_wadden_buggy1.v,14,9704,gpt-4o-2024-05-13,2934,2934.0,2940.0,2953.0,2823.0,1.0,1.0,0.7283112071627046,0.7322619100181024,1.0,,,,,,
sdram_controller_wadden_buggy2.v,14,10327,gpt-4o-2024-05-13,2944,2934.0,2680.0,2693.0,2918.0,0.161639276055752,0.9982781456953642,1.0,0.1600885072905044,0.1616770996841727,,,,,,
sdram_controller_kgoliya_buggy2.v,14,8973,gpt-4o-2024-05-13,2222,2946.0,2983.0,2646.0,2703.0,0.7288255285342279,0.7288255285342279,0.70287328419473,0.7288255285342279,0.7269717967956922,,,,,,
tff_wadden_buggy1.v,7,165,gpt-4o-2024-05-13,72,,,,,0.8823529411764706,,,,,,,,,,
