Filename,Scenario ID,Tokens Input,Model Type,Tokens Output Iteration_1,Tokens Output Iteration_2,Tokens Output Iteration_3,Tokens Output Iteration_4,Tokens Output Iteration_5,Fitness Iteration_1,Fitness Iteration_2,Fitness Iteration_3,Fitness Iteration_4,Fitness Iteration_5,Cost Input,Cost Output,Cost Total,Time,Simulation Status,Simulation Time
decoder_3_to_8_wadden_buggy1.v,14,1805,gpt-4o,396,396.0,396.0,396.0,396.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,14,1605,gpt-4o,378,358.0,358.0,378.0,358.0,1.0,1.0,1.0,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,14,1887,gpt-4o,357,371.0,327.0,377.0,366.0,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.8758620689655172,0.7931034482758621,,,,,,
first_counter_overflow_wadden_buggy2.v,14,1155,gpt-4o,340,357.0,351.0,383.0,339.0,0.7655172413793103,0.7103448275862069,1.0,0.7655172413793103,0.7655172413793103,,,,,,
first_counter_overflow_kgoliya_buggy1.v,14,2386,gpt-4o,345,375.0,365.0,354.0,352.0,0.9310344827586208,0.8758620689655172,0.9310344827586208,1.0,0.9448275862068966,,,,,,
tff_wadden_buggy1.v,14,814,gpt-4o,77,77.0,77.0,75.0,70.0,1.0,1.0,1.0,1.0,0.8823529411764706,,,,,,
tff_wadden_buggy2.v,14,816,gpt-4o,79,79.0,71.0,79.0,71.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy1.v,14,2297,gpt-4o,1057,1039.0,1044.0,1044.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy2.v,14,2452,gpt-4o,1016,1016.0,988.0,924.0,956.0,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,,,,,,
fsm_full_ssscrazy_buggy1.v,14,2279,gpt-4o,1015,1101.0,1028.0,1028.0,1066.0,0.9,0.9,0.0,1.0,0.9,,,,,,
fsm_full_ssscrazy_buggy2.v,14,2789,gpt-4o,893,1039.0,1044.0,1028.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,14,3350,gpt-4o,230,260.0,260.0,260.0,183.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy2.v,14,1816,gpt-4o,182,261.0,260.0,261.0,260.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,14,1859,gpt-4o,260,260.0,265.0,259.0,259.0,1.0,0.2222222222222222,0.8620689655172413,1.0,1.0,,,,,,
mux_4_1_wadden_buggy1.v,14,2542,gpt-4o,234,236.0,236.0,236.0,197.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,14,2542,gpt-4o,236,226.0,187.0,197.0,197.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,14,2207,gpt-4o,236,197.0,236.0,234.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,14,4104,gpt-4o,2918,2913.0,2911.0,2384.0,2913.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,14,4111,gpt-4o,2925,2920.0,2927.0,2926.0,2920.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,14,20122,gpt-4o,5609,5664.0,5640.0,5640.0,5641.0,0.0,1.0,1.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,14,5053,gpt-4o,948,943.0,929.0,933.0,932.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,14,5003,gpt-4o,889,895.0,896.0,907.0,894.0,0.0,0.0,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,14,3612,gpt-4o,869,869.0,865.0,868.0,872.0,0.9167437069124912,0.9167437069124912,0.9167437069124912,0.9167437069124912,0.9167437069124912,,,,,,
round_ssscrazy_buggy1.v,14,6381,gpt-4o,2074,2101.0,2086.0,2085.0,2086.0,0.0,0.0,1.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,14,2763,gpt-4o,1641,1653.0,1654.0,1640.0,1641.0,0.0,0.0,0.2068669527896995,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,14,2760,gpt-4o,1597,1643.0,1629.0,1643.0,1638.0,0.0,0.0,0.2068669527896995,0.2068669527896995,0.2068669527896995,,,,,,
tate_pairing_wadden_buggy2.v,14,2750,gpt-4o,1641,1642.0,1646.0,1630.0,1658.0,0.0,0.0,0.0,0.0,0.3304721030042918,,,,,,
BM_lamda_ssscrazy_buggy1.v,14,5917,gpt-4o,2997,2908.0,2627.0,2908.0,2903.0,0.1810314217105302,0.1850793517052943,0.1850793517052943,0.1846520501447408,0.1810314217105302,,,,,,
out_stage_ssscrazy_buggy1.v,14,1770,gpt-4o,683,683.0,684.0,684.0,688.0,1.0,1.0,1.0,1.0,0.9322396018271656,,,,,,
sdram_controller_wadden_buggy1.v,14,8022,gpt-4o,2945,2953.0,2945.0,2944.0,2935.0,0.0,0.9382754205483684,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,14,8645,gpt-4o,2945,2943.0,3000.0,2960.0,2964.0,0.1616770996841727,0.1616770996841727,1.0,0.1616770996841727,0.1616770996841727,,,,,,
sdram_controller_kgoliya_buggy2.v,14,7291,gpt-4o,2987,2944.0,2978.0,2927.0,2929.0,0.7274131614953436,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7274131614953436,,,,,,
